"Date","Price","Open","High","Low","Vol.","Change %"
"2013-11-27","485.125","483.350","485.725","481.930","","-0.04%"
"2013-11-28","485.250","482.110","485.710","482.040","","0.03%"
"2013-11-29","484.500","481.900","484.500","481.610","","-0.15%"
"2013-12-02","486.420","482.040","486.850","482.000","","0.40%"
"2013-12-03","484.710","484.460","487.030","481.830","","-0.35%"
"2013-12-04","484.570","482.820","486.850","482.290","","-0.03%"
"2013-12-05","481.990","482.610","486.210","479.610","","-0.53%"
"2013-12-06","480.700","480.100","483.010","478.630","","-0.27%"
"2013-12-09","479.440","478.210","480.310","477.370","","-0.26%"
"2013-12-10","479.610","477.510","480.680","475.470","","0.04%"
"2013-12-11","477.850","476.750","479.340","475.090","","-0.37%"
"2013-12-12","478.920","475.880","479.510","475.300","","0.22%"
"2013-12-13","479.370","476.990","480.490","476.370","","0.09%"
"2013-12-16","478.680","476.920","479.340","475.430","","-0.14%"
"2013-12-17","479.400","476.710","481.000","475.950","","0.15%"
"2013-12-18","481.330","476.400","481.400","476.020","","0.40%"
"2013-12-19","482.130","479.360","482.520","479.120","","0.17%"
"2013-12-20","481.750","480.170","483.470","478.560","","-0.08%"
"2013-12-23","480.980","479.290","481.680","478.170","","-0.16%"
"2013-12-24","481.470","479.010","482.340","478.770","","0.10%"
"2013-12-25","481.570","479.430","482.170","478.630","","0.02%"
"2013-12-26","481.980","479.540","483.170","478.770","","0.09%"
"2013-12-27","479.370","479.120","481.290","473.310","","-0.54%"
"2013-12-30","476.975","476.960","479.185","474.640","","-0.50%"
"2013-12-31","477.760","475.000","477.770","475.000","","0.16%"
"2014-01-01","477.760","475.770","477.760","475.770","","0.00%"
"2014-01-02","481.850","482.650","485.150","479.550","","0.86%"
"2014-01-03","484.850","479.820","484.960","479.820","","0.62%"
"2014-01-06","484.260","482.300","485.570","480.410","","-0.12%"
"2014-01-07","484.720","481.220","485.460","480.270","","0.09%"
"2014-01-08","486.170","481.680","486.990","481.120","","0.30%"
"2014-01-09","484.140","483.210","486.070","481.220","","-0.42%"
"2014-01-10","485.070","482.110","485.070","481.680","","0.19%"
"2014-01-13","483.045","482.300","483.045","482.300","","-0.42%"
"2014-01-14","482.360","482.300","483.030","481.630","","-0.14%"
"2014-01-15","484.140","482.300","485.000","480.770","","0.37%"
"2014-01-16","483.680","482.210","484.850","480.660","","-0.10%"
"2014-01-17","486.490","481.510","487.250","481.510","","0.58%"
"2014-01-20","486.990","483.890","487.210","483.350","","0.10%"
"2014-01-21","486.210","483.960","487.820","483.460","","-0.16%"
"2014-01-22","486.740","483.740","487.170","482.960","","0.11%"
"2014-01-23","481.510","484.210","487.320","478.910","","-1.07%"
"2014-01-24","481.610","479.010","482.130","477.440","","0.02%"
"2014-01-27","481.850","479.470","482.450","478.210","","0.05%"
"2014-01-28","481.920","479.780","483.260","479.260","","0.01%"
"2014-01-29","482.100","479.990","484.250","479.290","","0.04%"
"2014-01-30","485.960","480.200","486.320","480.030","","0.80%"
"2014-01-31","488.290","483.920","488.650","483.670","","0.48%"
"2014-02-03","487.960","486.430","489.580","484.600","","-0.07%"
"2014-02-04","488.180","485.030","489.070","484.600","","0.05%"
"2014-02-05","487.670","485.250","488.970","483.990","","-0.10%"
"2014-02-06","485.210","484.710","488.750","481.650","","-0.50%"
"2014-02-07","483.870","482.750","486.960","480.750","","-0.28%"
"2014-02-10","483.200","481.220","484.540","480.410","","-0.14%"
"2014-02-11","483.510","480.700","483.690","479.430","","0.06%"
"2014-02-12","485.030","481.080","486.210","480.450","","0.31%"
"2014-02-13","482.000","482.610","485.390","479.080","","-0.62%"
"2014-02-14","481.050","479.540","481.780","478.310","","-0.20%"
"2014-02-17","481.520","478.560","482.080","478.380","","0.10%"
"2014-02-18","479.710","478.590","482.010","476.400","","-0.38%"
"2014-02-19","479.680","476.750","479.930","476.230","","-0.01%"
"2014-02-20","481.140","477.580","482.290","476.680","","0.30%"
"2014-02-21","479.550","478.170","480.700","476.780","","-0.33%"
"2014-02-24","480.120","476.990","481.060","476.400","","0.12%"
"2014-02-25","479.730","477.550","480.780","476.510","","-0.08%"
"2014-02-26","481.760","477.230","482.700","476.750","","0.42%"
"2014-02-27","481.020","479.330","483.340","477.890","","-0.15%"
"2014-02-28","477.400","478.520","481.080","474.800","","-0.75%"
"2014-03-03","479.620","476.160","479.930","475.740","","0.47%"
"2014-03-04","479.340","477.580","480.070","475.990","","-0.06%"
"2014-03-05","479.680","477.410","480.520","476.960","","0.07%"
"2014-03-06","478.920","477.650","480.070","476.640","","-0.16%"
"2014-03-07","474.800","476.960","478.960","471.370","","-0.86%"
"2014-03-10","475.230","472.350","475.740","472.050","","0.09%"
"2014-03-11","475.840","472.730","476.730","472.610","","0.13%"
"2014-03-12","474.780","473.310","476.890","471.370","","-0.22%"
"2014-03-13","473.610","471.810","474.350","469.650","","-0.25%"
"2014-03-14","473.440","472.290","474.830","470.760","","-0.04%"
"2014-03-17","473.200","472.250","474.390","470.290","","-0.05%"
"2014-03-18","473.690","471.230","475.560","470.660","","0.10%"
"2014-03-19","474.300","470.860","474.910","470.660","","0.13%"
"2014-03-20","478.120","474.510","479.090","473.850","","0.81%"
"2014-03-21","478.570","476.090","479.510","474.880","","0.09%"
"2014-03-24","476.530","475.190","479.210","472.800","","-0.43%"
"2014-03-25","476.970","473.960","479.460","473.750","","0.09%"
"2014-03-26","478.490","474.440","478.620","474.250","","0.32%"
"2014-03-27","479.940","475.990","480.320","475.050","","0.30%"
"2014-03-28","478.990","477.440","480.630","476.330","","-0.20%"
"2014-03-31","478.370","476.960","479.410","475.120","","-0.13%"
"2014-04-01","477.640","476.300","478.960","474.880","","-0.15%"
"2014-04-02","478.510","475.610","478.920","474.750","","0.18%"
"2014-04-03","480.170","476.470","480.800","475.880","","0.35%"
"2014-04-04","481.660","478.000","482.750","477.750","","0.31%"
"2014-04-07","480.340","478.240","481.350","477.090","","-0.27%"
"2014-04-08","478.370","477.340","480.480","474.920","","-0.41%"
"2014-04-09","475.440","475.430","478.060","473.170","","-0.61%"
"2014-04-10","475.320","473.380","477.090","471.910","","-0.03%"
"2014-04-11","475.420","472.290","476.170","471.810","","0.02%"
"2014-04-14","477.570","474.370","477.990","474.200","","0.45%"
"2014-04-15","477.780","474.610","478.570","474.250","","0.04%"
"2014-04-16","477.750","474.820","478.260","473.580","","-0.01%"
"2014-04-17","477.780","474.750","477.950","473.070","","0.01%"
"2014-04-18","477.820","474.850","477.950","474.470","","0.01%"
"2014-04-21","477.570","474.750","477.810","474.610","","-0.05%"
"2014-04-22","477.190","475.610","477.850","474.510","","-0.08%"
"2014-04-23","476.750","475.230","477.370","473.440","","-0.09%"
"2014-04-24","476.300","474.780","477.640","473.890","","-0.09%"
"2014-04-25","476.200","474.230","476.400","473.620","","-0.02%"
"2014-04-28","476.550","472.860","477.030","472.660","","0.07%"
"2014-04-29","477.820","473.550","478.120","472.730","","0.27%"
"2014-04-30","476.000","474.850","478.680","472.660","","-0.38%"
"2014-05-01","475.930","473.000","476.140","472.560","","-0.01%"
"2014-05-02","475.800","472.900","477.920","472.520","","-0.03%"
"2014-05-05","475.690","472.800","475.970","472.350","","-0.02%"
"2014-05-06","473.965","472.690","475.895","470.190","","-0.36%"
"2014-05-07","474.440","470.930","474.570","470.660","","0.10%"
"2014-05-08","476.850","471.470","477.270","468.840","","0.51%"
"2014-05-09","479.280","474.030","479.770","473.750","","0.51%"
"2014-05-12","479.680","477.060","480.160","476.160","","0.08%"
"2014-05-13","481.590","476.780","482.150","476.230","","0.40%"
"2014-05-14","481.240","478.590","481.730","477.680","","-0.07%"
"2014-05-15","481.380","478.240","483.550","477.720","","0.03%"
"2014-05-16","481.410","478.380","481.790","477.820","","0.01%"
"2014-05-19","481.450","478.170","481.660","477.650","","0.01%"
"2014-05-20","481.850","478.420","482.620","478.280","","0.08%"
"2014-05-21","483.150","478.170","484.060","478.170","","0.27%"
"2014-05-22","483.090","479.890","483.300","479.220","","-0.01%"
"2014-05-23","483.870","479.890","484.330","479.890","","0.16%"
"2014-05-26","483.660","481.440","484.830","480.340","","-0.04%"
"2014-05-27","484.010","480.660","484.930","480.240","","0.07%"
"2014-05-28","485.250","481.010","485.830","480.940","","0.26%"
"2014-05-29","485.090","482.570","485.690","481.440","","-0.03%"
"2014-05-30","484.415","482.130","485.125","480.480","","-0.14%"
"2014-06-02","485.390","482.530","485.750","481.300","","0.20%"
"2014-06-03","484.330","482.360","485.820","480.660","","-0.22%"
"2014-06-04","485.290","481.220","485.430","480.980","","0.20%"
"2014-06-05","483.130","482.320","488.820","479.890","","-0.45%"
"2014-06-06","483.800","480.170","484.650","479.640","","0.14%"
"2014-06-09","483.800","480.800","483.800","480.800","","0.00%"
"2014-06-10","487.030","483.710","487.170","483.570","","0.67%"
"2014-06-11","487.350","484.460","487.500","483.820","","0.07%"
"2014-06-12","486.960","485.100","488.280","483.250","","-0.08%"
"2014-06-13","487.780","483.920","487.920","483.000","","0.17%"
"2014-06-16","486.210","484.210","488.350","483.000","","-0.32%"
"2014-06-17","487.260","483.250","487.730","483.000","","0.22%"
"2014-06-18","486.400","484.240","487.230","482.850","","-0.18%"
"2014-06-19","484.160","483.410","486.300","480.800","","-0.46%"
"2014-06-20","485.210","481.330","486.140","481.330","","0.22%"
"2014-06-23","485.610","483.410","486.650","482.180","","0.08%"
"2014-06-24","485.545","481.750","485.975","481.510","","-0.01%"
"2014-06-25","483.915","481.750","485.425","480.520","","-0.34%"
"2014-06-26","485.375","481.720","486.335","481.510","","0.30%"
"2014-06-27","484.255","481.400","485.085","480.840","","-0.23%"
"2014-06-30","482.050","480.450","483.730","478.870","","-0.46%"
"2014-07-01","482.325","479.050","482.645","478.840","","0.06%"
"2014-07-02","483.500","479.200","483.920","479.200","","0.24%"
"2014-07-03","484.930","480.380","485.430","480.030","","0.30%"
"2014-07-04","485.110","481.900","485.390","481.860","","0.04%"
"2014-07-07","485.075","483.000","485.965","482.000","","-0.01%"
"2014-07-08","485.310","482.090","485.760","481.680","","0.05%"
"2014-07-09","483.925","481.750","485.285","480.770","","-0.29%"
"2014-07-10","485.505","481.010","485.595","480.910","","0.33%"
"2014-07-11","484.790","481.970","485.140","481.440","","-0.15%"
"2014-07-14","484.950","481.510","485.060","481.260","","0.03%"
"2014-07-15","486.390","481.610","486.670","481.330","","0.30%"
"2014-07-16","487.920","483.350","488.180","483.210","","0.31%"
"2014-07-17","487.920","484.890","488.320","484.420","","0.00%"
"2014-07-18","487.390","484.890","488.750","484.530","","-0.11%"
"2014-07-21","488.030","485.100","488.460","484.780","","0.13%"
"2014-07-22","489.285","485.000","489.635","484.850","","0.26%"
"2014-07-23","490.160","487.050","490.480","486.760","","0.18%"
"2014-07-24","490.190","487.120","490.410","486.400","","0.01%"
"2014-07-25","491.350","487.080","491.720","487.010","","0.24%"
"2014-07-28","491.060","488.170","491.350","487.880","","-0.06%"
"2014-07-29","492.120","488.060","492.340","487.880","","0.22%"
"2014-07-30","492.630","489.120","493.770","488.860","","0.10%"
"2014-07-31","492.850","489.630","493.360","489.450","","0.04%"
"2014-08-01","491.390","489.890","493.070","487.920","","-0.30%"
"2014-08-04","491.680","488.570","492.260","488.460","","0.06%"
"2014-08-05","493.360","488.720","494.060","488.610","","0.34%"
"2014-08-06","493.070","490.360","495.020","490.000","","-0.06%"
"2014-08-07","493.880","490.110","494.690","489.700","","0.16%"
"2014-08-08","492.080","490.770","494.060","488.350","","-0.36%"
"2014-08-11","492.720","489.780","492.790","489.670","","0.13%"
"2014-08-12","493.230","490.580","494.410","490.510","","0.10%"
"2014-08-13","493.690","491.130","494.540","488.970","","0.09%"
"2014-08-14","493.730","490.770","494.060","489.230","","0.01%"
"2014-08-15","493.455","490.690","494.495","489.120","","-0.06%"
"2014-08-18","493.840","490.110","494.280","489.630","","0.08%"
"2014-08-19","495.420","490.840","495.760","490.690","","0.32%"
"2014-08-20","497.580","492.420","497.800","492.280","","0.44%"
"2014-08-21","496.830","494.610","497.880","493.570","","-0.15%"
"2014-08-22","498.360","493.870","499.220","493.390","","0.31%"
"2014-08-25","500.130","497.050","500.280","496.640","","0.36%"
"2014-08-26","501.140","497.200","501.300","496.490","","0.20%"
"2014-08-27","500.160","498.070","501.180","496.560","","-0.20%"
"2014-08-28","500.580","497.090","501.370","496.190","","0.08%"
"2014-08-29","502.430","497.540","502.470","497.090","","0.37%"
"2014-09-01","502.620","499.590","502.660","498.900","","0.04%"
"2014-09-02","502.200","499.620","502.890","499.400","","-0.08%"
"2014-09-03","501.750","499.430","502.700","498.410","","-0.09%"
"2014-09-04","509.540","498.750","510.250","498.600","","1.55%"
"2014-09-05","509.220","506.690","510.120","505.280","","-0.06%"
"2014-09-08","510.800","506.450","511.390","506.450","","0.31%"
"2014-09-09","511.455","508.650","513.085","507.510","","0.13%"
"2014-09-10","510.940","507.120","511.570","506.020","","-0.10%"
"2014-09-11","510.225","507.820","511.155","506.370","","-0.14%"
"2014-09-12","509.300","507.390","511.060","506.020","","-0.18%"
"2014-09-15","510.225","506.340","511.035","506.260","","0.18%"
"2014-09-16","508.400","507.390","510.390","505.400","","-0.36%"
"2014-09-17","509.095","506.370","509.805","505.360","","0.14%"
"2014-09-18","510.945","509.200","513.145","507.350","","0.36%"
"2014-09-19","513.810","508.730","514.110","508.340","","0.56%"
"2014-09-22","514.000","510.950","514.000","510.910","","0.04%"
"2014-09-23","513.230","510.550","513.590","508.410","","-0.15%"
"2014-09-24","515.850","510.750","516.480","509.840","","0.51%"
"2014-09-25","515.850","512.800","515.850","512.800","","0.00%"
"2014-09-26","519.490","514.440","519.860","514.400","","0.71%"
"2014-09-29","519.625","516.950","520.695","515.890","","0.03%"
"2014-09-30","519.455","516.460","519.455","516.460","","-0.03%"
"2014-10-01","522.560","521.180","523.720","518.990","","0.60%"
"2014-10-02","519.860","518.830","522.320","516.990","","-0.52%"
"2014-10-03","526.800","518.580","527.310","518.380","","1.33%"
"2014-10-06","524.510","523.510","526.510","520.770","","-0.43%"
"2014-10-07","522.325","519.940","524.325","518.130","","-0.42%"
"2014-10-08","520.800","518.380","521.450","516.830","","-0.29%"
"2014-10-09","519.570","513.630","520.470","513.350","","-0.24%"
"2014-10-10","522.320","517.480","523.350","517.480","","0.53%"
"2014-10-13","517.360","516.990","520.890","514.310","","-0.95%"
"2014-10-14","521.080","514.310","521.960","514.070","","0.72%"
"2014-10-15","513.910","518.670","521.950","510.630","","-1.38%"
"2014-10-16","514.950","510.950","518.650","510.830","","0.20%"
"2014-10-17","516.875","511.990","517.765","510.990","","0.37%"
"2014-10-20","515.390","513.910","517.360","511.750","","-0.29%"
"2014-10-21","518.770","512.350","518.890","511.550","","0.66%"
"2014-10-22","521.580","515.770","522.040","515.490","","0.54%"
"2014-10-23","521.670","518.300","522.360","517.400","","0.02%"
"2014-10-24","521.340","518.790","522.610","516.620","","-0.06%"
"2014-10-27","519.500","517.150","520.970","515.570","","-0.35%"
"2014-10-28","518.040","516.460","520.070","514.310","","-0.28%"
"2014-10-29","518.160","515.080","518.450","513.630","","0.02%"
"2014-10-30","523.020","520.810","525.550","519.240","","0.94%"
"2014-10-31","526.500","520.020","528.810","519.780","","0.67%"
"2014-11-03","528.520","524.600","528.940","524.300","","0.38%"
"2014-11-04","525.800","525.480","528.520","521.510","","-0.51%"
"2014-11-05","528.270","522.800","529.530","522.050","","0.47%"
"2014-11-06","527.180","525.310","528.860","523.340","","-0.21%"
"2014-11-07","529.880","528.490","533.210","527.170","","0.51%"
"2014-11-10","531.060","525.940","531.150","524.350","","0.22%"
"2014-11-11","528.780","528.100","532.250","524.770","","-0.43%"
"2014-11-12","530.340","525.730","530.470","524.980","","0.30%"
"2014-11-13","528.690","526.410","529.750","524.980","","-0.31%"
"2014-11-14","528.230","525.690","531.320","525.230","","-0.09%"
"2014-11-17","529.830","525.230","529.960","525.100","","0.30%"
"2014-11-18","526.260","526.830","530.080","522.880","","-0.67%"
"2014-11-19","522.905","523.180","524.155","521.720","","-0.64%"
"2014-11-20","522.760","523.090","524.510","521.640","","-0.03%"
"2014-11-21","529.315","522.880","530.175","522.470","","1.25%"
"2014-11-24","532.000","529.080","535.110","527.000","","0.51%"
"2014-11-25","529.925","528.100","532.375","525.310","","-0.39%"
"2014-11-26","527.900","525.560","530.230","523.470","","-0.38%"
"2014-11-27","528.730","525.350","529.150","524.010","","0.16%"
"2014-11-28","530.300","525.350","530.550","525.140","","0.30%"
"2014-12-01","528.100","525.350","530.300","524.430","","-0.41%"
"2014-12-02","529.895","525.350","529.895","525.350","","0.34%"
"2014-12-03","535.485","530.190","536.275","530.110","","1.05%"
"2014-12-04","531.475","532.470","536.655","526.620","","-0.75%"
"2014-12-05","533.755","530.970","533.885","529.810","","0.43%"
"2014-12-08","536.775","534.380","538.355","533.210","","0.57%"
"2014-12-09","532.250","530.880","534.180","526.920","","-0.84%"
"2014-12-10","530.810","529.250","533.410","527.470","","-0.27%"
"2014-12-11","532.460","527.380","532.900","526.110","","0.31%"
"2014-12-12","528.800","527.250","530.460","525.310","","-0.69%"
"2014-12-15","529.475","526.240","530.485","525.730","","0.13%"
"2014-12-16","528.230","526.490","529.490","523.300","","-0.24%"
"2014-12-17","531.500","526.580","532.840","525.690","","0.62%"
"2014-12-18","537.005","531.790","537.285","531.790","","1.04%"
"2014-12-19","539.275","534.040","539.685","533.130","","0.42%"
"2014-12-22","538.260","535.430","538.430","534.430","","-0.19%"
"2014-12-23","541.375","535.910","542.295","535.560","","0.58%"
"2014-12-24","540.300","538.070","541.340","536.700","","-0.20%"
"2014-12-25","539.440","536.440","539.440","536.440","","-0.16%"
"2014-12-26","541.950","536.440","542.040","536.440","","0.47%"
"2014-12-29","541.550","538.330","542.100","536.750","","-0.07%"
"2014-12-30","541.850","538.000","543.080","538.000","","0.06%"
"2014-12-31","541.750","538.500","542.000","538.250","","-0.02%"
"2015-01-01","541.750","538.250","541.750","538.250","","0.00%"
"2015-01-02","548.350","545.130","549.280","545.040","","1.22%"
"2015-01-05","552.890","548.550","554.280","548.370","","0.83%"
"2015-01-06","555.000","549.470","556.920","548.780","","0.38%"
"2015-01-07","557.550","552.570","558.470","552.520","","0.46%"
"2015-01-08","558.500","555.000","561.570","554.960","","0.17%"
"2015-01-09","553.945","555.380","557.525","553.830","","-0.82%"
"2015-01-12","554.135","555.990","556.535","553.690","","0.03%"
"2015-01-13","559.600","554.060","560.120","553.970","","0.99%"
"2015-01-14","556.910","556.230","558.570","553.740","","-0.48%"
"2015-01-15","565.065","556.790","567.115","556.750","","1.46%"
"2015-01-16","569.500","564.360","571.430","563.540","","0.78%"
"2015-01-19","567.410","567.040","570.140","563.490","","-0.37%"
"2015-01-20","570.530","565.040","570.920","564.800","","0.55%"
"2015-01-21","567.900","567.980","571.420","561.850","","-0.46%"
"2015-01-22","577.240","564.850","577.900","563.590","","1.64%"
"2015-01-23","577.240","574.240","577.240","574.240","","0.00%"
"2015-01-26","568.520","566.020","568.520","566.020","","-1.51%"
"2015-01-27","584.500","566.020","586.950","566.020","","2.81%"
"2015-01-28","581.140","577.380","582.520","576.260","","-0.57%"
"2015-01-29","583.340","579.770","583.600","579.720","","0.38%"
"2015-01-30","583.560","579.570","584.020","577.220","","0.04%"
"2015-02-02","580.790","579.360","582.890","577.330","","-0.47%"
"2015-02-03","573.790","578.290","582.220","570.650","","-1.21%"
"2015-02-04","579.520","571.240","579.570","571.140","","1.00%"
"2015-02-05","574.840","574.240","578.000","572.340","","-0.81%"
"2015-02-06","581.920","572.090","582.330","571.740","","1.23%"
"2015-02-09","581.660","578.140","584.540","577.630","","-0.04%"
"2015-02-10","581.860","579.060","584.330","578.550","","0.03%"
"2015-02-11","581.150","579.360","583.970","578.090","","-0.12%"
"2015-02-12","577.700","578.600","582.740","574.190","","-0.59%"
"2015-02-13","575.350","575.150","576.510","573.490","","-0.41%"
"2015-02-16","579.060","574.540","579.670","574.240","","0.64%"
"2015-02-17","578.700","577.070","580.070","573.740","","-0.06%"
"2015-02-18","581.000","576.010","581.250","574.750","","0.40%"
"2015-02-19","578.750","573.340","581.230","572.890","","-0.39%"
"2015-02-20","580.270","579.110","584.420","576.770","","0.26%"
"2015-02-23","581.000","577.480","583.550","577.170","","0.13%"
"2015-02-24","578.190","579.110","580.590","577.480","","-0.48%"
"2015-02-25","580.750","576.970","582.100","576.260","","0.44%"
"2015-02-26","585.885","578.040","585.885","576.360","","0.88%"
"2015-02-27","588.500","584.940","590.430","583.440","","0.45%"
"2015-03-02","589.000","586.360","589.930","583.490","","0.08%"
"2015-03-03","588.500","586.360","591.490","585.000","","-0.08%"
"2015-03-04","595.500","589.310","596.380","588.570","","1.19%"
"2015-03-05","598.625","592.250","598.625","590.630","","0.52%"
"2015-03-06","600.470","598.280","601.450","596.980","","0.31%"
"2015-03-09","600.470","597.470","600.470","597.470","","0.00%"
"2015-03-10","600.470","597.470","600.470","597.470","","0.00%"
"2015-03-11","616.000","612.500","616.000","612.500","","2.59%"
"2015-03-12","616.000","612.000","616.000","612.000","","0.00%"
"2015-03-13","616.000","612.000","616.000","612.000","","0.00%"
"2015-03-16","616.000","612.000","616.000","612.000","","0.00%"
"2015-03-17","622.180","619.290","623.350","616.330","","1.00%"
"2015-03-18","617.610","617.950","621.910","614.880","","-0.73%"
"2015-03-19","616.560","615.920","617.840","612.470","","-0.17%"
"2015-03-20","606.680","608.830","611.500","603.790","","-1.60%"
"2015-03-23","607.250","604.000","608.000","603.500","","0.09%"
"2015-03-24","607.250","603.500","607.250","603.500","","0.00%"
"2015-03-25","607.250","603.500","607.250","603.500","","0.00%"
"2015-03-26","607.250","603.500","607.250","603.500","","0.00%"
"2015-03-27","604.350","604.740","608.010","601.020","","-0.48%"
"2015-03-30","609.410","605.240","609.470","603.850","","0.84%"
"2015-03-31","609.500","606.000","609.500","606.000","","0.01%"
"2015-04-01","611.500","608.780","615.060","607.420","","0.33%"
"2015-04-02","606.500","603.070","606.500","601.690","","-0.82%"
"2015-04-03","599.870","602.790","606.570","595.730","","-1.09%"
"2015-04-06","602.500","599.000","602.500","599.000","","0.44%"
"2015-04-07","609.530","599.700","610.090","599.490","","1.17%"
"2015-04-08","608.960","606.530","609.920","602.460","","-0.09%"
"2015-04-09","617.500","608.380","618.210","607.930","","1.40%"
"2015-04-10","621.000","617.140","624.530","616.000","","0.57%"
"2015-04-13","620.435","621.170","623.555","618.540","","-0.09%"
"2015-04-14","623.550","620.410","624.850","620.000","","0.50%"
"2015-04-15","621.000","616.270","623.350","614.480","","-0.41%"
"2015-04-16","614.000","616.560","620.310","609.850","","-1.13%"
"2015-04-17","606.945","608.550","608.865","606.860","","-1.15%"
"2015-04-20","611.900","608.330","614.630","607.590","","0.82%"
"2015-04-21","615.000","609.000","617.450","609.000","","0.51%"
"2015-04-22","614.000","609.680","615.530","607.260","","-0.16%"
"2015-04-23","609.920","611.100","614.400","606.130","","-0.66%"
"2015-04-24","605.500","605.690","609.530","602.900","","-0.72%"
"2015-04-27","604.410","603.790","608.630","601.350","","-0.18%"
"2015-04-28","601.500","602.510","607.230","596.870","","-0.48%"
"2015-04-29","589.960","595.730","598.390","586.830","","-1.92%"
"2015-04-30","588.180","588.090","592.440","583.070","","-0.30%"
"2015-05-01","586.980","582.920","587.650","581.210","","-0.20%"
"2015-05-04","591.070","588.570","592.180","586.150","","0.70%"
"2015-05-05","590.000","590.630","595.700","585.210","","-0.18%"
"2015-05-06","583.500","580.000","583.500","580.000","","-1.10%"
"2015-05-07","584.800","576.560","586.140","576.160","","0.22%"
"2015-05-08","587.710","582.240","589.220","581.320","","0.50%"
"2015-05-11","587.710","585.210","587.710","585.210","","0.00%"
"2015-05-12","585.680","585.940","588.440","581.570","","-0.35%"
"2015-05-13","579.000","583.440","588.410","576.000","","-1.14%"
"2015-05-14","577.200","575.100","580.640","573.090","","-0.31%"
"2015-05-15","575.340","574.850","581.710","571.990","","-0.32%"
"2015-05-18","582.680","575.250","583.040","574.140","","1.28%"
"2015-05-19","591.490","586.090","592.390","584.840","","1.51%"
"2015-05-20","594.500","591.490","594.730","588.510","","0.51%"
"2015-05-21","592.000","589.470","593.690","586.620","","-0.42%"
"2015-05-22","598.120","588.990","598.660","585.310","","1.03%"
"2015-05-25","599.970","596.490","600.950","596.430","","0.31%"
"2015-05-26","605.010","602.290","606.010","599.650","","0.84%"
"2015-05-27","605.400","602.740","608.800","601.460","","0.06%"
"2015-05-28","602.040","600.030","605.730","599.100","","-0.56%"
"2015-05-29","599.750","598.170","601.270","596.160","","-0.38%"
"2015-06-01","602.640","601.740","605.070","597.410","","0.48%"
"2015-06-02","591.000","597.140","603.210","586.360","","-1.93%"
"2015-06-03","585.730","588.990","594.630","581.370","","-0.89%"
"2015-06-04","583.500","577.730","587.250","577.070","","-0.38%"
"2015-06-05","594.000","583.380","596.680","581.470","","1.80%"
"2015-06-08","586.000","587.880","594.150","582.000","","-1.35%"
"2015-06-09","585.500","581.420","588.440","579.930","","-0.09%"
"2015-06-10","582.890","581.000","584.850","577.990","","-0.45%"
"2015-06-11","586.350","581.630","588.910","581.320","","0.59%"
"2015-06-12","584.590","583.960","590.640","580.800","","-0.30%"
"2015-06-15","584.380","583.590","587.860","581.210","","-0.04%"
"2015-06-16","586.000","580.900","588.410","580.180","","0.28%"
"2015-06-17","586.000","582.040","587.270","580.850","","0.00%"
"2015-06-18","580.080","576.160","580.230","573.690","","-1.01%"
"2015-06-19","580.230","579.060","583.250","577.000","","0.03%"
"2015-06-22","579.500","577.680","582.280","574.950","","-0.13%"
"2015-06-23","588.330","582.300","591.540","582.300","","1.52%"
"2015-06-24","589.010","585.000","589.870","584.630","","0.12%"
"2015-06-25","587.810","585.680","590.540","584.680","","-0.20%"
"2015-06-26","590.540","585.410","591.870","584.580","","0.46%"
"2015-06-29","586.090","590.690","594.200","582.240","","-0.75%"
"2015-06-30","591.330","583.700","592.340","583.280","","0.89%"
"2015-07-01","591.250","588.670","591.300","588.250","","-0.01%"
"2015-07-02","594.200","591.110","595.860","590.370","","0.50%"
"2015-07-03","593.500","591.750","594.410","589.940","","-0.12%"
"2015-07-06","595.000","592.500","599.160","591.810","","0.25%"
"2015-07-07","601.380","598.450","603.650","597.740","","1.07%"
"2015-07-08","593.035","593.950","596.215","591.330","","-1.39%"
"2015-07-09","599.260","593.000","599.430","592.500","","1.05%"
"2015-07-10","590.750","591.330","594.090","584.940","","-1.42%"
"2015-07-13","598.660","588.990","598.990","588.990","","1.34%"
"2015-07-14","598.230","596.050","599.260","595.350","","-0.07%"
"2015-07-15","601.770","595.510","602.370","594.380","","0.59%"
"2015-07-16","605.730","599.870","606.790","599.600","","0.66%"
"2015-07-17","607.455","603.110","607.575","601.350","","0.28%"
"2015-07-20","607.000","604.960","608.800","603.350","","-0.07%"
"2015-07-21","599.785","605.850","606.335","598.170","","-1.19%"
"2015-07-22","605.680","599.000","606.200","598.770","","0.98%"
"2015-07-23","599.745","602.880","606.195","595.300","","-0.98%"
"2015-07-24","600.290","599.700","602.480","596.650","","0.09%"
"2015-07-27","595.000","592.450","598.470","589.470","","-0.88%"
"2015-07-28","596.020","592.610","597.490","592.230","","0.17%"
"2015-07-29","596.720","592.820","598.230","592.340","","0.12%"
"2015-07-30","606.000","594.000","606.240","594.000","","1.56%"
"2015-07-31","598.390","600.250","605.080","591.490","","-1.26%"
"2015-08-03","601.110","597.250","602.100","596.920","","0.45%"
"2015-08-04","603.160","598.010","603.660","596.870","","0.34%"
"2015-08-05","607.500","599.000","607.730","599.000","","0.72%"
"2015-08-06","605.500","601.690","607.570","600.420","","-0.33%"
"2015-08-07","603.575","600.000","608.695","597.630","","-0.32%"
"2015-08-10","597.365","597.520","603.035","594.540","","-1.03%"
